20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,20.90318481,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,41.80636962,62.70955443,62.70955443,62.70955443,62.70955443,62.70955443,41.80636962,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,41.80636962,41.80636962,62.70955443,62.70955443,62.70955443,62.70955443,62.70955443,41.80636962,41.80636962,20.90318481,20.90318481
20.90318481,20.90318481,41.80636962,62.70955443,125.4191089,146.3222937,104.515924,146.3222937,125.4191089,62.70955443,41.80636962,20.90318481,20.90318481
20.90318481,41.80636962,62.70955443,104.515924,146.3222937,313.5477721,522.5796202,313.5477721,146.3222937,104.515924,62.70955443,41.80636962,20.90318481
20.90318481,41.80636962,62.70955443,125.4191089,104.515924,1964.899372,3239.993645,1964.899372,104.515924,125.4191089,62.70955443,41.80636962,20.90318481
20.90318481,41.80636962,41.80636962,41.80636962,250.8382177,4807.732506,20464.21793,4807.732506,250.8382177,41.80636962,41.80636962,41.80636962,20.90318481
41.80636962,41.80636962,104.515924,146.3222937,334.4509569,8716.628065,26421.6256,8716.628065,334.4509569,146.3222937,104.515924,41.80636962,41.80636962
20.90318481,41.80636962,41.80636962,41.80636962,250.8382177,4807.732506,20464.21793,4807.732506,250.8382177,41.80636962,41.80636962,41.80636962,20.90318481
20.90318481,41.80636962,62.70955443,125.4191089,104.515924,1964.899372,3239.993645,1964.899372,104.515924,125.4191089,62.70955443,41.80636962,20.90318481
20.90318481,41.80636962,62.70955443,104.515924,146.3222937,313.5477721,522.5796202,313.5477721,146.3222937,104.515924,62.70955443,41.80636962,20.90318481
20.90318481,20.90318481,41.80636962,62.70955443,125.4191089,146.3222937,104.515924,146.3222937,125.4191089,62.70955443,41.80636962,20.90318481,20.90318481
20.90318481,20.90318481,41.80636962,41.80636962,62.70955443,62.70955443,62.70955443,62.70955443,62.70955443,41.80636962,41.80636962,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,41.80636962,62.70955443,62.70955443,62.70955443,62.70955443,62.70955443,41.80636962,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,20.90318481,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481
20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481,20.90318481
