41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,41.80636962,83.61273924,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,41.80636962,83.61273924,41.80636962,83.61273924,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,41.80636962,83.61273924,83.61273924,83.61273924,41.80636962,83.61273924,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,41.80636962,83.61273924,83.61273924,104.515924,83.61273924,83.61273924,41.80636962,83.61273924,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,41.80636962,83.61273924,83.61273924,104.515924,104.515924,104.515924,83.61273924,83.61273924,41.80636962,83.61273924,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,41.80636962,83.61273924,83.61273924,104.515924,104.515924,125.4191089,104.515924,104.515924,83.61273924,83.61273924,41.80636962,83.61273924,62.70955443,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
