62.70955443,62.70955443,83.61273924,83.61273924,83.61273924,83.61273924,83.61273924,83.61273924,83.61273924,62.70955443,62.70955443,41.80636962,41.80636962
41.80636962,83.61273924,167.2254785,292.6445873,376.2573266,418.0636962,459.8700658,438.966881,376.2573266,313.5477721,188.1286633,104.515924,41.80636962
41.80636962,146.3222937,501.6764354,815.2242076,1149.675165,1463.222937,1546.835676,1442.319752,1212.384719,877.933762,564.3859898,229.9350329,62.70955443
41.80636962,188.1286633,438.966881,731.6114683,815.2242076,1066.062425,1233.287904,1107.868795,1295.997458,1128.77198,710.7082835,313.5477721,41.80636962
62.70955443,104.515924,1714.061154,3532.638233,7755.081564,10409.78604,12834.55547,12416.49178,9573.658643,5769.279007,2424.769438,522.5796202,62.70955443
62.70955443,167.2254785,2132.124851,7483.340162,9281.014055,9740.884121,13357.13509,12228.36311,10514.30196,9740.884121,4661.410212,668.9019139,62.70955443
62.70955443,167.2254785,1233.287904,2487.478992,5267.602572,7692.37201,9740.884121,9051.079022,6835.341433,5142.183463,1839.480263,668.9019139,104.515924
62.70955443,125.4191089,334.4509569,647.9987291,752.5146531,1149.675165,1337.803828,1275.094273,1379.610197,982.449686,961.5465012,418.0636962,125.4191089
62.70955443,83.61273924,229.9350329,334.4509569,480.7732506,585.2891747,689.8050987,710.7082835,689.8050987,564.3859898,480.7732506,313.5477721,188.1286633
62.70955443,62.70955443,104.515924,188.1286633,313.5477721,376.2573266,459.8700658,501.6764354,501.6764354,438.966881,355.3541418,313.5477721,271.7414025
62.70955443,62.70955443,62.70955443,104.515924,167.2254785,209.0318481,229.9350329,271.7414025,313.5477721,313.5477721,292.6445873,292.6445873,292.6445873
