20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962
20.90318481,41.80636962,83.61273924,104.515924,104.515924,104.515924,104.515924,83.61273924,83.61273924,62.70955443,62.70955443,41.80636962,41.80636962
20.90318481,62.70955443,104.515924,146.3222937,146.3222937,146.3222937,167.2254785,146.3222937,125.4191089,104.515924,104.515924,62.70955443,41.80636962
20.90318481,62.70955443,104.515924,146.3222937,271.7414025,480.7732506,606.1923595,564.3859898,418.0636962,167.2254785,83.61273924,62.70955443,41.80636962
20.90318481,41.80636962,83.61273924,167.2254785,459.8700658,1505.029306,6270.955443,3219.090461,710.7082835,313.5477721,104.515924,104.515924,41.80636962
20.90318481,41.80636962,83.61273924,167.2254785,543.482805,5058.570724,16325.38734,7629.662455,898.8369468,376.2573266,125.4191089,104.515924,41.80636962
20.90318481,41.80636962,83.61273924,146.3222937,355.3541418,794.3210228,3637.154157,1358.707013,627.0955443,313.5477721,146.3222937,125.4191089,41.80636962
41.80636962,62.70955443,104.515924,146.3222937,167.2254785,313.5477721,438.966881,418.0636962,271.7414025,188.1286633,167.2254785,104.515924,41.80636962
20.90318481,41.80636962,104.515924,146.3222937,146.3222937,146.3222937,167.2254785,188.1286633,209.0318481,209.0318481,167.2254785,104.515924,62.70955443
20.90318481,41.80636962,41.80636962,62.70955443,62.70955443,83.61273924,83.61273924,125.4191089,146.3222937,146.3222937,125.4191089,104.515924,83.61273924
20.90318481,20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,62.70955443,83.61273924,104.515924,83.61273924,83.61273924,104.515924,104.515924
