898.8369468,1442.319752,1797.673894,1923.093002,1797.673894,1442.319752,898.8369468
815.2242076,1254.191089,1066.062425,1149.675165,1066.062425,1254.191089,815.2242076
3407.219124,7922.307043,10493.39877,12228.36311,10493.39877,7922.307043,3407.219124
8319.467554,10493.39877,11099.59113,13231.71598,11099.59113,10493.39877,8319.467554
3407.219124,7922.307043,10493.39877,12228.36311,10493.39877,7922.307043,3407.219124
815.2242076,1254.191089,1066.062425,1149.675165,1066.062425,1254.191089,815.2242076
898.8369468,1442.319752,1797.673894,1923.093002,1797.673894,1442.319752,898.8369468
