119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709
119.9613709,119.9613709,119.9613709,159.9484946,159.9484946,199.9356182,199.9356182,199.9356182,159.9484946,159.9484946,119.9613709,119.9613709,119.9613709
119.9613709,139.9549327,159.9484946,319.8969891,359.8841127,379.8776746,379.8776746,379.8776746,359.8841127,319.8969891,159.9484946,139.9549327,119.9613709
119.9613709,279.9098655,399.8712364,479.8454837,539.8261691,639.7939782,719.7682255,639.7939782,539.8261691,479.8454837,399.8712364,279.9098655,119.9613709
119.9613709,319.8969891,479.8454837,719.7682255,719.7682255,819.7360346,879.71672,819.7360346,719.7682255,719.7682255,479.8454837,319.8969891,119.9613709
119.9613709,419.8647982,839.7295964,1599.484946,2159.304676,2479.201666,2819.092216,2479.201666,2159.304676,1599.484946,839.7295964,419.8647982,119.9613709
119.9613709,419.8647982,2079.330429,4818.448398,11276.36887,17674.30865,73776.24311,17674.30865,11276.36887,4818.448398,2079.330429,419.8647982,119.9613709
119.9613709,559.8197309,2699.130846,6198.004164,6497.907591,5378.268129,5478.235938,5378.268129,6497.907591,6198.004164,2699.130846,559.8197309,119.9613709
119.9613709,459.8519218,1859.401249,2439.214542,1599.484946,1379.555766,1419.542889,1379.555766,1599.484946,2439.214542,1859.401249,459.8519218,119.9613709
119.9613709,399.8712364,479.8454837,539.8261691,639.7939782,799.7424728,879.71672,799.7424728,639.7939782,539.8261691,479.8454837,399.8712364,119.9613709
119.9613709,219.92918,279.9098655,299.9034273,379.8776746,399.8712364,419.8647982,399.8712364,379.8776746,299.9034273,279.9098655,219.92918,119.9613709
119.9613709,239.9227418,239.9227418,259.9163036,319.8969891,339.8905509,359.8841127,339.8905509,319.8969891,259.9163036,239.9227418,239.9227418,119.9613709
119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709,119.9613709
