20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,20.90318481
20.90318481,41.80636962,83.61273924,104.515924,104.515924,104.515924,104.515924,104.515924,104.515924,104.515924,83.61273924,41.80636962,20.90318481
20.90318481,62.70955443,104.515924,146.3222937,146.3222937,146.3222937,167.2254785,146.3222937,146.3222937,146.3222937,104.515924,62.70955443,20.90318481
20.90318481,62.70955443,104.515924,146.3222937,271.7414025,480.7732506,606.1923595,480.7732506,271.7414025,146.3222937,104.515924,62.70955443,20.90318481
20.90318481,41.80636962,83.61273924,167.2254785,459.8700658,1505.029306,6270.955443,1505.029306,459.8700658,167.2254785,83.61273924,41.80636962,20.90318481
20.90318481,41.80636962,83.61273924,167.2254785,543.482805,5058.570724,16325.38734,5058.570724,543.482805,167.2254785,83.61273924,41.80636962,20.90318481
20.90318481,41.80636962,83.61273924,167.2254785,459.8700658,1505.029306,6270.955443,1505.029306,459.8700658,167.2254785,83.61273924,41.80636962,20.90318481
20.90318481,62.70955443,104.515924,146.3222937,271.7414025,480.7732506,606.1923595,480.7732506,271.7414025,146.3222937,104.515924,62.70955443,20.90318481
20.90318481,62.70955443,104.515924,146.3222937,146.3222937,146.3222937,167.2254785,146.3222937,146.3222937,146.3222937,104.515924,62.70955443,20.90318481
20.90318481,41.80636962,83.61273924,104.515924,104.515924,104.515924,104.515924,104.515924,104.515924,104.515924,83.61273924,41.80636962,20.90318481
20.90318481,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,41.80636962,20.90318481
